"","@context","@type","@type1","ratingValue","@type2","name","reviewBody","@context1","@type3","name1","sameAs","date"
"1508","https://schema.org/","Review","Rating","2","Person","Former Employee - Site Manager","Poor Pay","https://schema.org/","Organization","Shell","http://www.shell.ca","Mar 16, 2023"
"1509","https://schema.org/","Review","Rating","5","Person","Current Employee - Production Technologist","Endless Divestment","https://schema.org/","Organization","Shell","http://www.shell.ca","Aug 10, 2023"
"1510","https://schema.org/","Review","Rating","5","Person","Current Employee - Procurement Specialist","Good experience","https://schema.org/","Organization","Shell","http://www.shell.ca","Aug 12, 2023"
"1511","https://schema.org/","Review","Rating","5","Person","Current Employee - Anonymous Employee","Takes care of employees","https://schema.org/","Organization","Shell","http://www.shell.ca","Aug 6, 2023"
"1512","https://schema.org/","Review","Rating","5","Person","Current Employee - Power Analyst","Power","https://schema.org/","Organization","Shell","http://www.shell.ca","Aug 11, 2023"
"1513","https://schema.org/","Review","Rating","5","Person","Current Employee - Geologist","Nice","https://schema.org/","Organization","Shell","http://www.shell.ca","Jul 23, 2023"
"1514","https://schema.org/","Review","Rating","5","Person","Current Employee - Engineer","Good Worklife balance","https://schema.org/","Organization","Shell","http://www.shell.ca","Aug 9, 2023"
"1515","https://schema.org/","Review","Rating","5","Person","Current Employee - Analyst","Good place to work","https://schema.org/","Organization","Shell","http://www.shell.ca","Aug 11, 2023"
"1516","https://schema.org/","Review","Rating","5","Person","Current Employee - Technical Safety Engineer","Great Compensation and Work-Life Balance, with Occasional Busy Periods","https://schema.org/","Organization","Shell","http://www.shell.ca","Jul 16, 2023"
"1517","https://schema.org/","Review","Rating","3","Person","Current Employee - Graduate Student","Fun Company, Slow Culture","https://schema.org/","Organization","Shell","http://www.shell.ca","Jul 30, 2023"
"1518","https://schema.org/","Review","Rating","4","Person","Current Employee - Senior Finance Advisor","Good pay but constant reorg","https://schema.org/","Organization","Shell","http://www.shell.ca","Aug 4, 2023"
"1519","https://schema.org/","Review","Rating","5","Person","Current Employee - System Engineer","Good company to work for","https://schema.org/","Organization","Shell","http://www.shell.ca","Aug 4, 2023"
"1520","https://schema.org/","Review","Rating","5","Person","Former Employee - Project Manager","Great company","https://schema.org/","Organization","Shell","http://www.shell.ca","Aug 5, 2023"
"1521","https://schema.org/","Review","Rating","5","Person","Current Employee - Data Engineer","Data Engineer Shell Salary","https://schema.org/","Organization","Shell","http://www.shell.ca","Aug 9, 2023"
"1522","https://schema.org/","Review","Rating","5","Person","Former Employee - Manager","Great Company","https://schema.org/","Organization","Shell","http://www.shell.ca","Aug 12, 2023"
"1523","https://schema.org/","Review","Rating","3","Person","Current Employee - Technician","Decent","https://schema.org/","Organization","Shell","http://www.shell.ca","Aug 13, 2023"
"1524","https://schema.org/","Review","Rating","5","Person","Current Employee - Data Analyst","Excellent place to work","https://schema.org/","Organization","Shell","http://www.shell.ca","Aug 8, 2023"
"1525","https://schema.org/","Review","Rating","3","Person","Current Employee - Financial Advisor","A great place to work","https://schema.org/","Organization","Shell","http://www.shell.ca","Jul 6, 2023"
"1526","https://schema.org/","Review","Rating","4","Person","Former Employee - Finance","Working for shell","https://schema.org/","Organization","Shell","http://www.shell.ca","Aug 2, 2023"
"1527","https://schema.org/","Review","Rating","4","Person","Current Employee - Business Analyst","Great Work Life Balance but Slow Pace","https://schema.org/","Organization","Shell","http://www.shell.ca","Jul 3, 2023"
"1528","https://schema.org/","Review","Rating","5","Person","Current Employee - Senior Product Manager","Balanced Company","https://schema.org/","Organization","Shell","http://www.shell.ca","Aug 2, 2023"
"1529","https://schema.org/","Review","Rating","3","Person","Current Employee - Senior Contract Manager","Good employer with positive work culture and reasonable benefits","https://schema.org/","Organization","Shell","http://www.shell.ca","Jul 25, 2023"
"1530","https://schema.org/","Review","Rating","4","Person","Current Employee - Graduate Program","Program","https://schema.org/","Organization","Shell","http://www.shell.ca","Aug 9, 2023"
"1531","https://schema.org/","Review","Rating","4","Person","Current Employee - Project Manager","Work","https://schema.org/","Organization","Shell","http://www.shell.ca","Aug 9, 2023"
"1532","https://schema.org/","Review","Rating","5","Person","Former Employee - IT Advisor","Great company, good benefits","https://schema.org/","Organization","Shell","http://www.shell.ca","Jun 8, 2023"
"1533","https://schema.org/","Review","Rating","4","Person","Former Employee - Vice President","Good company for work life balance","https://schema.org/","Organization","Shell","http://www.shell.ca","Aug 5, 2023"
"1534","https://schema.org/","Review","Rating","5","Person","Former Employee - Customer Account Specialist","The Best","https://schema.org/","Organization","Shell","http://www.shell.ca","Jun 21, 2023"
"1535","https://schema.org/","Review","Rating","4","Person","Current Employee - Software Developer","Software","https://schema.org/","Organization","Shell","http://www.shell.ca","Aug 5, 2023"
"1536","https://schema.org/","Review","Rating","4","Person","Former Employee - Intern","Shell Internship","https://schema.org/","Organization","Shell","http://www.shell.ca","Aug 8, 2023"
"1537","https://schema.org/","Review","Rating","4","Person","Current Employee - Senior Process Engineer","Job Review","https://schema.org/","Organization","Shell","http://www.shell.ca","Aug 4, 2023"
"1538","https://schema.org/","Review","Rating","5","Person","Former Employee - Data Scientist","Shell experience","https://schema.org/","Organization","Shell","http://www.shell.ca","Aug 7, 2023"
"1539","https://schema.org/","Review","Rating","4","Person","Former Employee - Marketing Executive","Great","https://schema.org/","Organization","Shell","http://www.shell.ca","Aug 7, 2023"
"1540","https://schema.org/","Review","Rating","5","Person","Current Employee - Anonymous Employee","S","https://schema.org/","Organization","Shell","http://www.shell.ca","Aug 9, 2023"
"1541","https://schema.org/","Review","Rating","5","Person","Current Employee - Investment Analyst","Great place to work","https://schema.org/","Organization","Shell","http://www.shell.ca","Jul 28, 2023"
"1542","https://schema.org/","Review","Rating","4","Person","Current Employee - Anonymous Employee","Great corporate culture","https://schema.org/","Organization","Shell","http://www.shell.ca","Aug 2, 2023"
"1543","https://schema.org/","Review","Rating","5","Person","Current Employee - Graduate Program","Shell Finance Graduate Program","https://schema.org/","Organization","Shell","http://www.shell.ca","Aug 5, 2023"
"1544","https://schema.org/","Review","Rating","5","Person","Former Employee - Cashier","Good","https://schema.org/","Organization","Shell","http://www.shell.ca","Aug 4, 2023"
"1545","https://schema.org/","Review","Rating","5","Person","Current Employee - Sr HR Advisor","Great place to work","https://schema.org/","Organization","Shell","http://www.shell.ca","Jul 25, 2023"
"1546","https://schema.org/","Review","Rating","4","Person","Former Employee - Geophysicist","Not available","https://schema.org/","Organization","Shell","http://www.shell.ca","Jul 28, 2023"
"1547","https://schema.org/","Review","Rating","5","Person","Current Employee - Finance","Great","https://schema.org/","Organization","Shell","http://www.shell.ca","Jul 29, 2023"
"1548","https://schema.org/","Review","Rating","5","Person","Former Employee - Data Engineer","great company","https://schema.org/","Organization","Shell","http://www.shell.ca","Aug 1, 2023"
"1549","https://schema.org/","Review","Rating","2","Person","Current Employee - Sales Associate/Cashier","Shell hourly pay","https://schema.org/","Organization","Shell","http://www.shell.ca","Aug 2, 2023"
"1550","https://schema.org/","Review","Rating","5","Person","Current Employee - Associate Engineer","Good","https://schema.org/","Organization","Shell","http://www.shell.ca","Aug 6, 2023"
"1551","https://schema.org/","Review","Rating","5","Person","Former Employee - Gas Station Attendant","Shell is a great place to work had to relocate but I will work for shell with no question","https://schema.org/","Organization","Shell","http://www.shell.ca","Jul 7, 2023"
"1552","https://schema.org/","Review","Rating","5","Person","Current Employee - Analyst","Best environment","https://schema.org/","Organization","Shell","http://www.shell.ca","Aug 2, 2023"
"1553","https://schema.org/","Review","Rating","5","Person","Current Employee - Associate Software Engineer","Great company","https://schema.org/","Organization","Shell","http://www.shell.ca","Aug 3, 2023"
"1554","https://schema.org/","Review","Rating","5","Person","Current Employee - Business Analyst","Decent company","https://schema.org/","Organization","Shell","http://www.shell.ca","Aug 4, 2023"
"1555","https://schema.org/","Review","Rating","4","Person","Former Employee - IT Manager Infrastructure","Managing the Infra at Shell","https://schema.org/","Organization","Shell","http://www.shell.ca","Jul 23, 2023"
"1556","https://schema.org/","Review","Rating","5","Person","Current Employee - Business Analyst","Good company overall","https://schema.org/","Organization","Shell","http://www.shell.ca","Jun 14, 2023"
"1557","https://schema.org/","Review","Rating","4","Person","Current Employee - Senior Site IT Administrator","Great Company.","https://schema.org/","Organization","Shell","http://www.shell.ca","Jul 5, 2023"
"1558","https://schema.org/","Review","Rating","5","Person","Current Employee - Operator Technician","Reviews","https://schema.org/","Organization","Shell","http://www.shell.ca","Jul 29, 2023"
"1559","https://schema.org/","Review","Rating","2","Person","Former Employee - Data Scientist","Poor and biased work culture at Chennai SBO","https://schema.org/","Organization","Shell","http://www.shell.ca","Apr 25, 2023"
"1560","https://schema.org/","Review","Rating","5","Person","Current Employee - Analyst","Hotel California, can check out anytime you like but can never leave","https://schema.org/","Organization","Shell","http://www.shell.ca","Jul 6, 2023"
"1561","https://schema.org/","Review","Rating","3","Person","Current Employee - Anonymous Employee","Bureaucratic","https://schema.org/","Organization","Shell","http://www.shell.ca","Jul 29, 2023"
"1562","https://schema.org/","Review","Rating","5","Person","Current Employee - Operations","Good company","https://schema.org/","Organization","Shell","http://www.shell.ca","Jul 28, 2023"
"1563","https://schema.org/","Review","Rating","5","Person","Current Employee - IT Project Manager","Great company","https://schema.org/","Organization","Shell","http://www.shell.ca","Jul 18, 2023"
"1564","https://schema.org/","Review","Rating","5","Person","Current Employee - Sr Software Engineer","I had the opportunity to learn a lot here","https://schema.org/","Organization","Shell","http://www.shell.ca","Jul 4, 2023"
"1565","https://schema.org/","Review","Rating","4","Person","Former Employee - Compliance Specialist","Great Company","https://schema.org/","Organization","Shell","http://www.shell.ca","Jul 11, 2023"
"1566","https://schema.org/","Review","Rating","5","Person","Current Employee - Management Consultant - Transformational Change","Great company to work with!","https://schema.org/","Organization","Shell","http://www.shell.ca","Jul 22, 2023"
"1567","https://schema.org/","Review","Rating","4","Person","Former Employee - Trader","Good company","https://schema.org/","Organization","Shell","http://www.shell.ca","Jul 30, 2023"
"1568","https://schema.org/","Review","Rating","4","Person","Current Employee - Senior Manager","One of the top MNCs to work for","https://schema.org/","Organization","Shell","http://www.shell.ca","Jul 10, 2023"
"1569","https://schema.org/","Review","Rating","5","Person","Former Employee - Senior Associate","Great Company","https://schema.org/","Organization","Shell","http://www.shell.ca","Jul 17, 2023"
"1570","https://schema.org/","Review","Rating","5","Person","Former Employee - Recruiter","Work Life Balance is great","https://schema.org/","Organization","Shell","http://www.shell.ca","Jun 30, 2023"
"1571","https://schema.org/","Review","Rating","5","Person","Current Employee - Associate Software Engineer","Good","https://schema.org/","Organization","Shell","http://www.shell.ca","Jul 29, 2023"
"1572","https://schema.org/","Review","Rating","4","Person","Current Employee - Analyst","Great company but with politics","https://schema.org/","Organization","Shell","http://www.shell.ca","Jul 19, 2023"
"1573","https://schema.org/","Review","Rating","5","Person","Current Employee - Maintenance Lead","Pros &amp;amp; Cons","https://schema.org/","Organization","Shell","http://www.shell.ca","Jul 21, 2023"
"1574","https://schema.org/","Review","Rating","5","Person","Former Employee - Director Enterprise Systems","Great Company","https://schema.org/","Organization","Shell","http://www.shell.ca","Jul 22, 2023"
"1575","https://schema.org/","Review","Rating","4","Person","Former Employee - Downstream Finance Analyst","Good working culture","https://schema.org/","Organization","Shell","http://www.shell.ca","Jul 13, 2023"
"1576","https://schema.org/","Review","Rating","5","Person","Former Employee - Senior IT Systems Analyst","Great company to work for","https://schema.org/","Organization","Shell","http://www.shell.ca","Jun 29, 2023"
"1577","https://schema.org/","Review","Rating","4","Person","Former Employee - Manager","Good and Bad","https://schema.org/","Organization","Shell","http://www.shell.ca","Jul 16, 2023"
"1578","https://schema.org/","Review","Rating","5","Person","Former Employee - Senior Specialist, Market Risk","Overall good experience","https://schema.org/","Organization","Shell","http://www.shell.ca","Jun 23, 2023"
"1579","https://schema.org/","Review","Rating","4","Person","Former Employee - Data Engineer","Salary","https://schema.org/","Organization","Shell","http://www.shell.ca","Jul 27, 2023"
"1580","https://schema.org/","Review","Rating","4","Person","Former Employee - Finane Analyst","Company","https://schema.org/","Organization","Shell","http://www.shell.ca","Jul 30, 2023"
"1581","https://schema.org/","Review","Rating","5","Person","Former Employee - Finance Specialist","Best culture","https://schema.org/","Organization","Shell","http://www.shell.ca","May 28, 2023"
"1582","https://schema.org/","Review","Rating","4","Person","Current Employee - Software Developer","Good supplements low cash flow","https://schema.org/","Organization","Shell","http://www.shell.ca","Jul 22, 2023"
"1583","https://schema.org/","Review","Rating","5","Person","Current Employee - Mechanical Engineer","Good","https://schema.org/","Organization","Shell","http://www.shell.ca","Jul 27, 2023"
"1584","https://schema.org/","Review","Rating","2","Person","Former Employee - Store Manager","Pandemic Problems","https://schema.org/","Organization","Shell","http://www.shell.ca","Jul 28, 2023"
"1585","https://schema.org/","Review","Rating","3","Person","Current Employee - Anonymous Employee","Average","https://schema.org/","Organization","Shell","http://www.shell.ca","Jul 31, 2023"
"1586","https://schema.org/","Review","Rating","5","Person","Current Employee - Learning Advisor","Shell Lifer","https://schema.org/","Organization","Shell","http://www.shell.ca","Jul 20, 2023"
"1587","https://schema.org/","Review","Rating","4","Person","Former Employee - HR Advisor","experience","https://schema.org/","Organization","Shell","http://www.shell.ca","Jul 22, 2023"
"1588","https://schema.org/","Review","Rating","5","Person","Former Employee - Data Specialist","Specialist","https://schema.org/","Organization","Shell","http://www.shell.ca","Jul 23, 2023"
"1589","https://schema.org/","Review","Rating","5","Person","Current Employee - Engineer","None","https://schema.org/","Organization","Shell","http://www.shell.ca","Jul 23, 2023"
"1590","https://schema.org/","Review","Rating","4","Person","Former Employee - Key Account Manager (KAM)","Na","https://schema.org/","Organization","Shell","http://www.shell.ca","Jul 25, 2023"
"1591","https://schema.org/","Review","Rating","5","Person","Current Employee - Sales Manager","Pleasant place to work","https://schema.org/","Organization","Shell","http://www.shell.ca","Jul 25, 2023"
"1592","https://schema.org/","Review","Rating","5","Person","Current Employee - Sales Advisor","Great company","https://schema.org/","Organization","Shell","http://www.shell.ca","Jul 26, 2023"
"1593","https://schema.org/","Review","Rating","3","Person","Former Employee - Senior Process Technician","Not the best","https://schema.org/","Organization","Shell","http://www.shell.ca","Jul 1, 2023"
"1594","https://schema.org/","Review","Rating","5","Person","Former Employee - Graduate Trainee","Great Benefits","https://schema.org/","Organization","Shell","http://www.shell.ca","Jul 18, 2023"
"1595","https://schema.org/","Review","Rating","5","Person","Current Employee - Finance Manager","Great","https://schema.org/","Organization","Shell","http://www.shell.ca","Jul 22, 2023"
"1596","https://schema.org/","Review","Rating","5","Person","Current Employee - Sr. Team Leader","Working in Shell","https://schema.org/","Organization","Shell","http://www.shell.ca","Jul 23, 2023"
"1597","https://schema.org/","Review","Rating","4","Person","Former Employee - Project Engineer","Good company","https://schema.org/","Organization","Shell","http://www.shell.ca","Jul 25, 2023"
"1598","https://schema.org/","Review","Rating","5","Person","Current Employee - FBAM","FBAM","https://schema.org/","Organization","Shell","http://www.shell.ca","Jul 21, 2023"
"1599","https://schema.org/","Review","Rating","2","Person","Current Employee - Business Analyst","Bad working environment","https://schema.org/","Organization","Shell","http://www.shell.ca","Jul 12, 2023"
"1600","https://schema.org/","Review","Rating","3","Person","Former Employee - Forecourt Attendant","asf","https://schema.org/","Organization","Shell","http://www.shell.ca","Jul 23, 2023"
"1601","https://schema.org/","Review","Rating","4","Person","Current Employee - Analyst","Work-life balance","https://schema.org/","Organization","Shell","http://www.shell.ca","Jul 23, 2023"
"1602","https://schema.org/","Review","Rating","4","Person","Current Employee - International Mobility Advisor","Better than average company","https://schema.org/","Organization","Shell","http://www.shell.ca","Mar 8, 2023"
"1603","https://schema.org/","Review","Rating","4","Person","Former Employee - Sales Representative","Good overall","https://schema.org/","Organization","Shell","http://www.shell.ca","Jul 13, 2023"
"1604","https://schema.org/","Review","Rating","5","Person","Former Employee - Sales Associate/Cashier","Great place","https://schema.org/","Organization","Shell","http://www.shell.ca","Jul 21, 2023"
"1605","https://schema.org/","Review","Rating","4","Person","Current Employee - Researcher","Exciting time to work in the energy industry R&amp;amp;D","https://schema.org/","Organization","Shell","http://www.shell.ca","May 2, 2023"
"1606","https://schema.org/","Review","Rating","5","Person","Current Employee - Finance Associate","great","https://schema.org/","Organization","Shell","http://www.shell.ca","Jul 19, 2023"
"1607","https://schema.org/","Review","Rating","4","Person","Former Employee - Sales Associate","good fun but got a bit repetitive","https://schema.org/","Organization","Shell","http://www.shell.ca","Jun 11, 2023"
"1608","https://schema.org/","Review","Rating","5","Person","Former Employee - Sales Manager","Advanced","https://schema.org/","Organization","Shell","http://www.shell.ca","Jul 3, 2023"
"1609","https://schema.org/","Review","Rating","5","Person","Current Employee - Global Trade Compliance Manager","Great company to work for","https://schema.org/","Organization","Shell","http://www.shell.ca","Jul 11, 2023"
"1610","https://schema.org/","Review","Rating","5","Person","Current Employee - Cashier","Great place to work","https://schema.org/","Organization","Shell","http://www.shell.ca","Jul 5, 2023"
"1611","https://schema.org/","Review","Rating","4","Person","Former Employee - Sales Team Leader","General","https://schema.org/","Organization","Shell","http://www.shell.ca","Jul 7, 2023"
"1612","https://schema.org/","Review","Rating","4","Person","Former Employee - Anonymous Employee","Nice place to work","https://schema.org/","Organization","Shell","http://www.shell.ca","Jul 15, 2023"
"1613","https://schema.org/","Review","Rating","3","Person","Current Employee - Solutions Architect","Good wlb","https://schema.org/","Organization","Shell","http://www.shell.ca","Jul 16, 2023"
"1614","https://schema.org/","Review","Rating","3","Person","Former Employee - Customer Service Representative","Okay to work","https://schema.org/","Organization","Shell","http://www.shell.ca","Jul 17, 2023"
"1615","https://schema.org/","Review","Rating","3","Person","Current Employee - Team Lead","A lot of potential but unwillingness to change","https://schema.org/","Organization","Shell","http://www.shell.ca","Mar 17, 2023"
"1616","https://schema.org/","Review","Rating","5","Person","Former Employee - Financial Services Representative","Amazing","https://schema.org/","Organization","Shell","http://www.shell.ca","Jul 20, 2023"
"1617","https://schema.org/","Review","Rating","4","Person","Former Employee - Customer Service Representative","Good staff, good for gaining general working expereince","https://schema.org/","Organization","Shell","http://www.shell.ca","Jun 27, 2023"
"1618","https://schema.org/","Review","Rating","4","Person","Current Employee - Staff Accountant","Finance Accounting Staff","https://schema.org/","Organization","Shell","http://www.shell.ca","Jul 5, 2023"
"1619","https://schema.org/","Review","Rating","5","Person","Current Employee - Software Engineer","Review1","https://schema.org/","Organization","Shell","http://www.shell.ca","Jul 19, 2023"
"1620","https://schema.org/","Review","Rating","5","Person","Former Employee - Production Engineer","Great","https://schema.org/","Organization","Shell","http://www.shell.ca","Jul 5, 2023"
"1621","https://schema.org/","Review","Rating","4","Person","Former Employee - Cashier","My jop is not gootd","https://schema.org/","Organization","Shell","http://www.shell.ca","Jul 10, 2023"
"1622","https://schema.org/","Review","Rating","4","Person","Current Employee - Project Delivery Adviser","Great work life balance, Good Pay","https://schema.org/","Organization","Shell","http://www.shell.ca","Jun 20, 2023"
"1623","https://schema.org/","Review","Rating","3","Person","Current Employee - Software Engineer","Good","https://schema.org/","Organization","Shell","http://www.shell.ca","Jul 16, 2023"
"1624","https://schema.org/","Review","Rating","5","Person","Current Employee - Associate Engineer","Good Place to work and learn","https://schema.org/","Organization","Shell","http://www.shell.ca","Jul 8, 2023"
"1625","https://schema.org/","Review","Rating","4","Person","Former Employee - For A Cahsier","Good","https://schema.org/","Organization","Shell","http://www.shell.ca","Jul 18, 2023"
"1626","https://schema.org/","Review","Rating","5","Person","Current Employee - Associate Data Engineer","Great Work Experience","https://schema.org/","Organization","Shell","http://www.shell.ca","Jul 13, 2023"
"1627","https://schema.org/","Review","Rating","3","Person","Current Employee - Reservoir Engineer","Environment","https://schema.org/","Organization","Shell","http://www.shell.ca","Jul 14, 2023"
"1628","https://schema.org/","Review","Rating","5","Person","Current Employee - Financial Analyst","Worth it","https://schema.org/","Organization","Shell","http://www.shell.ca","Jul 6, 2023"
"1629","https://schema.org/","Review","Rating","5","Person","Current Employee - Engineer","Great workplace","https://schema.org/","Organization","Shell","http://www.shell.ca","Jul 7, 2023"
"1630","https://schema.org/","Review","Rating","4","Person","Former Employee - Anonymous Employee","fine","https://schema.org/","Organization","Shell","http://www.shell.ca","Jul 16, 2023"
"1631","https://schema.org/","Review","Rating","5","Person","Former Employee - Accountant","Great culture","https://schema.org/","Organization","Shell","http://www.shell.ca","Jul 7, 2023"
"1632","https://schema.org/","Review","Rating","3","Person","Former Employee - Product Manager","Great place to start out and learn. Hard to go up the ladder.","https://schema.org/","Organization","Shell","http://www.shell.ca","May 8, 2023"
"1633","https://schema.org/","Review","Rating","5","Person","Current Employee - Logistics Manager","Nice","https://schema.org/","Organization","Shell","http://www.shell.ca","Jun 30, 2023"
"1634","https://schema.org/","Review","Rating","5","Person","Current Employee - Associate Engineer","Great Workplace","https://schema.org/","Organization","Shell","http://www.shell.ca","Jul 10, 2023"
"1635","https://schema.org/","Review","Rating","5","Person","Current Employee - Field Engineer","Experience","https://schema.org/","Organization","Shell","http://www.shell.ca","Jul 11, 2023"
"1636","https://schema.org/","Review","Rating","5","Person","Current Employee - Anonymous Employee","Great Company","https://schema.org/","Organization","Shell","http://www.shell.ca","Jul 11, 2023"
"1637","https://schema.org/","Review","Rating","4","Person","Current Employee - Project Manager","Project Manager","https://schema.org/","Organization","Shell","http://www.shell.ca","Jul 11, 2023"
"1638","https://schema.org/","Review","Rating","2","Person","Former Employee - Transformation Change Manager","Another boy's club","https://schema.org/","Organization","Shell","http://www.shell.ca","May 16, 2023"
"1639","https://schema.org/","Review","Rating","5","Person","Current Employee - Gas Attendant","Great job","https://schema.org/","Organization","Shell","http://www.shell.ca","Jul 5, 2023"
"1640","https://schema.org/","Review","Rating","5","Person","Former Employee - Performance Marketing Manager","Good","https://schema.org/","Organization","Shell","http://www.shell.ca","Jul 8, 2023"
"1641","https://schema.org/","Review","Rating","5","Person","Current Employee - Planning Analyst","Working experience with Shell","https://schema.org/","Organization","Shell","http://www.shell.ca","Jul 2, 2023"
"1642","https://schema.org/","Review","Rating","4","Person","Current Employee - Sales Associate/Cashier","Plenty of hours","https://schema.org/","Organization","Shell","http://www.shell.ca","Jul 3, 2023"
"1643","https://schema.org/","Review","Rating","5","Person","Current Employee - Business Analyst","Amazing culture","https://schema.org/","Organization","Shell","http://www.shell.ca","Jul 3, 2023"
"1644","https://schema.org/","Review","Rating","1","Person","Current Employee - Recruiter","not for me","https://schema.org/","Organization","Shell","http://www.shell.ca","Aug 14, 2023"
"1645","https://schema.org/","Review","Rating","3","Person","Former Employee - Sales and Marketing Director","Ok job","https://schema.org/","Organization","Shell","http://www.shell.ca","Jul 8, 2023"
"1646","https://schema.org/","Review","Rating","5","Person","Current Employee - Senior Technologist","good employer","https://schema.org/","Organization","Shell","http://www.shell.ca","Jun 24, 2023"
"1647","https://schema.org/","Review","Rating","3","Person","Current Employee - Analyst","Falling behind the times","https://schema.org/","Organization","Shell","http://www.shell.ca","Mar 6, 2022"
"1648","https://schema.org/","Review","Rating","5","Person","Former Employee - Business Analyst","Good place to work","https://schema.org/","Organization","Shell","http://www.shell.ca","Jul 2, 2023"
"1649","https://schema.org/","Review","Rating","4","Person","Current Employee - Researcher","Good work life balance","https://schema.org/","Organization","Shell","http://www.shell.ca","Jun 28, 2023"
"1650","https://schema.org/","Review","Rating","1","Person","Current Employee - General Manager","Odd management between private owner and corporate.","https://schema.org/","Organization","Shell","http://www.shell.ca","May 12, 2023"
"1651","https://schema.org/","Review","Rating","5","Person","Current Employee - IT Business Analyst","Great place to work","https://schema.org/","Organization","Shell","http://www.shell.ca","Jun 24, 2023"
"1652","https://schema.org/","Review","Rating","5","Person","Current Employee - Team Lead","Work Culture review","https://schema.org/","Organization","Shell","http://www.shell.ca","Jun 18, 2023"
"1653","https://schema.org/","Review","Rating","4","Person","Former Employee - Sales Associate/Cashier","lots of work low pay","https://schema.org/","Organization","Shell","http://www.shell.ca","Jun 26, 2023"
"1654","https://schema.org/","Review","Rating","4","Person","Current Employee - Network Manager","Its very nice company","https://schema.org/","Organization","Shell","http://www.shell.ca","Jul 5, 2023"
"1655","https://schema.org/","Review","Rating","5","Person","Current Employee - Product Analyst","Great exprience","https://schema.org/","Organization","Shell","http://www.shell.ca","Jul 6, 2023"
"1656","https://schema.org/","Review","Rating","5","Person","Former Employee - Accountant","Accountant","https://schema.org/","Organization","Shell","http://www.shell.ca","Jul 8, 2023"
"1657","https://schema.org/","Review","Rating","4","Person","Former Employee - Process Expert","Downstream","https://schema.org/","Organization","Shell","http://www.shell.ca","Jun 26, 2023"
"1658","https://schema.org/","Review","Rating","4","Person","Current Employee - IT Delivery Manager","Good company","https://schema.org/","Organization","Shell","http://www.shell.ca","Jun 27, 2023"
"1659","https://schema.org/","Review","Rating","5","Person","Former Employee - Casghier","Good","https://schema.org/","Organization","Shell","http://www.shell.ca","Jul 7, 2023"
"1660","https://schema.org/","Review","Rating","5","Person","Current Employee - Geoscientist","Great Experience","https://schema.org/","Organization","Shell","http://www.shell.ca","Jul 9, 2023"
"1661","https://schema.org/","Review","Rating","4","Person","Former Employee - Solutions Architect","Work life Balance","https://schema.org/","Organization","Shell","http://www.shell.ca","Jul 2, 2023"
"1662","https://schema.org/","Review","Rating","5","Person","Former Employee - Financial Analyst","Company which valued their staff","https://schema.org/","Organization","Shell","http://www.shell.ca","Jul 3, 2023"
"1663","https://schema.org/","Review","Rating","5","Person","Current Employee - Solutions Architect","Best Company to work with.","https://schema.org/","Organization","Shell","http://www.shell.ca","Jun 29, 2023"
"1664","https://schema.org/","Review","Rating","5","Person","Former Employee - Customer Operations Specialist","Very good","https://schema.org/","Organization","Shell","http://www.shell.ca","Jul 6, 2023"
"1665","https://schema.org/","Review","Rating","4","Person","Former Employee - Organizational Development Consultant","Great People Company","https://schema.org/","Organization","Shell","http://www.shell.ca","Apr 15, 2023"
"1666","https://schema.org/","Review","Rating","5","Person","Current Employee - Terminal Operator","It is a great job","https://schema.org/","Organization","Shell","http://www.shell.ca","Jul 1, 2023"
"1667","https://schema.org/","Review","Rating","5","Person","Current Employee - Payroll","Employee oriented company","https://schema.org/","Organization","Shell","http://www.shell.ca","Jun 28, 2023"
"1668","https://schema.org/","Review","Rating","5","Person","Former Employee - Senior Salesforce Developer","Great","https://schema.org/","Organization","Shell","http://www.shell.ca","Jul 6, 2023"
"1669","https://schema.org/","Review","Rating","4","Person","Current Employee - S S E(Senior Software Engineer)","Still A good company to work for","https://schema.org/","Organization","Shell","http://www.shell.ca","Mar 11, 2023"
"1670","https://schema.org/","Review","Rating","5","Person","Current Employee - Graduate Operations Engineer","Great place to learn and grow","https://schema.org/","Organization","Shell","http://www.shell.ca","Dec 22, 2022"
"1671","https://schema.org/","Review","Rating","4","Person","Current Employee - Trader - Origination Specialist",".","https://schema.org/","Organization","Shell","http://www.shell.ca","Jun 20, 2023"
"1672","https://schema.org/","Review","Rating","3","Person","Former Employee - Front End Cashier","Poor management","https://schema.org/","Organization","Shell","http://www.shell.ca","Jun 27, 2023"
"1673","https://schema.org/","Review","Rating","5","Person","Former Employee - Business Analyst","Best company to work","https://schema.org/","Organization","Shell","http://www.shell.ca","Jun 29, 2023"
"1674","https://schema.org/","Review","Rating","3","Person","Current Employee - Business Development Manager","Lacklustre","https://schema.org/","Organization","Shell","http://www.shell.ca","May 16, 2023"
"1675","https://schema.org/","Review","Rating","3","Person","Former Employee - Store Associate","Low stress job","https://schema.org/","Organization","Shell","http://www.shell.ca","Jun 29, 2023"
"1676","https://schema.org/","Review","Rating","5","Person","Current Employee - Business Data Analyst","WOnderful company to work for","https://schema.org/","Organization","Shell","http://www.shell.ca","Jun 5, 2023"
"1677","https://schema.org/","Review","Rating","5","Person","Current Employee - IRM Compliance and Assurance Advisor","Work life balance with Shell","https://schema.org/","Organization","Shell","http://www.shell.ca","Jun 1, 2023"
