@context,@type,@type1,ratingValue,@type2,name,reviewBody,@context1,@type3,name1,sameAs,date
https://schema.org/,Review,Rating,5,Person,Former Employee - Public Relations,good career opportunity,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Oct 14, 2022"
https://schema.org/,Review,Rating,4,Person,Former Employee - Software Engineer(Internship),Great place to work,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Sep 22, 2022"
https://schema.org/,Review,Rating,3,Person,Current Employee - Product Owner,CVX,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Oct 31, 2022"
https://schema.org/,Review,Rating,1,Person,Current Employee - Janitor/Cleaner,Not good,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Dec 16, 2022"
https://schema.org/,Review,Rating,5,Person,Current Employee - Cabin Crew,Good,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Oct 6, 2022"
https://schema.org/,Review,Rating,5,Person,Former Employee - Facilities Engineer,Company Review,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Sep 23, 2022"
https://schema.org/,Review,Rating,4,Person,Current Employee - Anonymous Employee,Good company offers work life balance for office employees,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Jul 25, 2022"
https://schema.org/,Review,Rating,5,Person,Current Employee - Senior Counsel,Great company to work for,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Oct 18, 2022"
https://schema.org/,Review,Rating,5,Person,Former Employee - Human Resource (HR) Specialist,Great company to work with,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Oct 18, 2022"
https://schema.org/,Review,Rating,4,Person,Former Employee - Human Resources Shared Services Representative,Great experience,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Sep 22, 2022"
https://schema.org/,Review,Rating,2,Person,Current Employee - IT Manager,Very inspiring and boring unless you are a petroleum engineer,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Apr 5, 2022"
https://schema.org/,Review,Rating,4,Person,Current Employee - Customer Service (CSR),Great Company to work with,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Oct 20, 2022"
https://schema.org/,Review,Rating,4,Person,Current Employee - Analyst,Great place to work,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Oct 14, 2022"
https://schema.org/,Review,Rating,3,Person,Former Employee - Sales Associate/Cashier,Convenient,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Sep 29, 2022"
https://schema.org/,Review,Rating,5,Person,Current Employee - Procurement Specialist,Review,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Oct 5, 2022"
https://schema.org/,Review,Rating,4,Person,Current Employee - Second Officer -Navigation/Cargo/Operations,Good Company,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Oct 22, 2022"
https://schema.org/,Review,Rating,1,Person,Former Employee - Box Boy,Was not a good experience,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Dec 8, 2022"
https://schema.org/,Review,Rating,4,Person,Former Employee - Paralegal,Good company to work,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Oct 15, 2022"
https://schema.org/,Review,Rating,5,Person,Current Employee - Applications Engineer,Amazing,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Oct 22, 2022"
https://schema.org/,Review,Rating,5,Person,Current Employee - Operator Mechanic A,Good Company to work for,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Sep 7, 2022"
https://schema.org/,Review,Rating,1,Person,Former Employee - Anonymous Employee,Highly overpaid Finance,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Dec 7, 2021"
https://schema.org/,Review,Rating,5,Person,Current Employee - Chemical Lab Manager,Excellent Experience,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Oct 1, 2022"
https://schema.org/,Review,Rating,4,Person,Former Employee - Anonymous Employee,Great Benefits,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Sep 27, 2022"
https://schema.org/,Review,Rating,3,Person,Former Employee - Research Scientist,Salary,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Oct 18, 2022"
https://schema.org/,Review,Rating,4,Person,Former Employee - Production Team Lead,Chevron Supervisor Review,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Dec 31, 2021"
https://schema.org/,Review,Rating,1,Person,Former Employee - Executive Assistant,Executive Assistants DO NOT APPLY/WORK HERE,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Oct 17, 2022"
https://schema.org/,Review,Rating,4,Person,Former Employee - Private Equity Analyst,Good company,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Oct 19, 2022"
https://schema.org/,Review,Rating,5,Person,Current Employee - Applications Engineer,Culture,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Sep 27, 2022"
https://schema.org/,Review,Rating,4,Person,Current Employee - Sales Associate/Cashier,Love the customers and experience,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Aug 31, 2022"
https://schema.org/,Review,Rating,5,Person,Current Employee - Senior Drilling Engineer,Cash,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Oct 12, 2022"
https://schema.org/,Review,Rating,3,Person,Former Employee - Senior Lead Auditor,Great Benefits But Values Hiring and Development Programs Over Experience,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Jul 21, 2022"
https://schema.org/,Review,Rating,4,Person,Current Employee - Sr Financial Analyst,Financial analyst,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Oct 5, 2022"
https://schema.org/,Review,Rating,2,Person,Current Employee - Lead Operator,"Good Pay, Not so good Management",https://schema.org/,Organization,Chevron,http://www.chevron.com,"Oct 3, 2022"
https://schema.org/,Review,Rating,3,Person,Current Employee - Cashier,Starter job,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Oct 11, 2022"
https://schema.org/,Review,Rating,2,Person,Former Employee - Sales Associate/Cashier,terrible management,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Oct 7, 2022"
https://schema.org/,Review,Rating,5,Person,Former Employee - Team Lead,Excellent company,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Sep 21, 2022"
https://schema.org/,Review,Rating,3,Person,Current Employee - Manager,Great,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Oct 12, 2022"
https://schema.org/,Review,Rating,4,Person,Current Employee - Data Engineer,Great people but compensation on the low end,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Aug 8, 2022"
https://schema.org/,Review,Rating,5,Person,Current Employee - Software Engineer,Good Company,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Sep 14, 2022"
https://schema.org/,Review,Rating,3,Person,Former Employee - Business Analyst,Ok place to work,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Oct 9, 2022"
https://schema.org/,Review,Rating,3,Person,Current Employee - Operator,Meh,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Sep 30, 2022"
https://schema.org/,Review,Rating,3,Person,Current Employee - Senior Counsel,Review,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Sep 12, 2022"
https://schema.org/,Review,Rating,4,Person,Current Employee - Customer Service Representative (CSR) II,Ok,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Sep 27, 2022"
https://schema.org/,Review,Rating,5,Person,Former Employee - Facilities Engineer,Feedback,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Aug 7, 2022"
https://schema.org/,Review,Rating,3,Person,Current Employee - Reliability Engineer,"Comfortable, laidback, and politics",https://schema.org/,Organization,Chevron,http://www.chevron.com,"May 19, 2022"
https://schema.org/,Review,Rating,5,Person,Current Employee - Anonymous Employee,Culture,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Oct 7, 2022"
https://schema.org/,Review,Rating,4,Person,Current Employee - Occupational Hygienist,Great colleagues and interesting work,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Aug 16, 2022"
https://schema.org/,Review,Rating,2,Person,Former Employee - Process Operator,Work Culture in Chevron Nigeria Limited,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Apr 11, 2022"
https://schema.org/,Review,Rating,5,Person,Current Employee - OT Cyber Security Architect,great,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Oct 1, 2022"
https://schema.org/,Review,Rating,1,Person,Current Employee - Cashier,DO NOT WORK HERE,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Aug 7, 2021"
https://schema.org/,Review,Rating,5,Person,Current Employee - Anonymous Employee,Great,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Sep 20, 2022"
https://schema.org/,Review,Rating,4,Person,Current Employee - Geologist,Ok,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Oct 3, 2022"
https://schema.org/,Review,Rating,5,Person,Current Employee - Tax Manager,International Tax Manager,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Sep 15, 2022"
https://schema.org/,Review,Rating,4,Person,Current Employee - Staff Senior Supply Chain Manager,Great place to work,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Jul 20, 2022"
https://schema.org/,Review,Rating,5,Person,Current Employee - Finance Analyst,Great company,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Sep 28, 2022"
https://schema.org/,Review,Rating,4,Person,Current Employee - Facilities Engineer,Corporate and Cushy,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Aug 3, 2022"
https://schema.org/,Review,Rating,5,Person,Former Employee - Construction Manager,Good for Leadership,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Sep 18, 2022"
https://schema.org/,Review,Rating,4,Person,Current Employee - Power Systems Engineer,great,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Oct 2, 2022"
https://schema.org/,Review,Rating,4,Person,Current Employee - Senior Data Engineer,Overall Okay,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Sep 22, 2022"
https://schema.org/,Review,Rating,5,Person,Former Employee - Software Engineer(Internship),It was good,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Sep 23, 2022"
https://schema.org/,Review,Rating,5,Person,Former Employee - Quality Inspector,Good,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Sep 30, 2022"
https://schema.org/,Review,Rating,4,Person,Current Employee - Production,Production lead,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Sep 24, 2022"
https://schema.org/,Review,Rating,5,Person,Former Employee - Sales,Average,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Sep 28, 2022"
https://schema.org/,Review,Rating,5,Person,Current Employee - CEO?Managing Director,Goood,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Sep 25, 2022"
https://schema.org/,Review,Rating,3,Person,Former Employee - Anonymous Employee,Ok,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Sep 19, 2022"
https://schema.org/,Review,Rating,3,Person,Former Employee - Cashier,working at chevron,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Sep 20, 2022"
https://schema.org/,Review,Rating,4,Person,Former Employee - Human Resources,Good,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Sep 27, 2022"
https://schema.org/,Review,Rating,4,Person,Current Employee - Customer Service Representative (CSR),Not too shaby,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Aug 2, 2022"
https://schema.org/,Review,Rating,4,Person,Former Employee - Sales Representative,Great Company,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Aug 22, 2022"
https://schema.org/,Review,Rating,2,Person,Current Employee - Manager,Beware,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Aug 30, 2022"
https://schema.org/,Review,Rating,5,Person,Current Employee - Anonymous Employee,Great Company,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Sep 16, 2022"
https://schema.org/,Review,Rating,5,Person,Current Employee - Assistant Manager,Good Job,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Sep 23, 2022"
https://schema.org/,Review,Rating,3,Person,Current Employee - Project Professional,Ok,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Sep 17, 2022"
https://schema.org/,Review,Rating,5,Person,Current Employee - Software Engineer Mobility,Gives you a great opportunity for your career,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Aug 26, 2022"
https://schema.org/,Review,Rating,5,Person,Current Employee - Project Controls Lead,Best Company in my carrer,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Sep 2, 2022"
https://schema.org/,Review,Rating,3,Person,Current Employee - Senior Regional Sales Manager,Chevron Review,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Jun 13, 2022"
https://schema.org/,Review,Rating,5,Person,Current Employee - Sales,Great employer,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Sep 17, 2022"
https://schema.org/,Review,Rating,4,Person,Former Employee - Engineer,Big Company,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Sep 5, 2022"
https://schema.org/,Review,Rating,2,Person,Former Employee - Cashier,It's a paycheck,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Aug 25, 2022"
https://schema.org/,Review,Rating,5,Person,Current Employee - Anonymous Employee,Good Work Life,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Sep 9, 2022"
https://schema.org/,Review,Rating,5,Person,Former Employee - Anonymous Employee,Good career growth,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Sep 7, 2022"
https://schema.org/,Review,Rating,5,Person,Current Employee - Anonymous Employee,Great Companies,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Sep 9, 2022"
https://schema.org/,Review,Rating,4,Person,Current Employee - HES Specialist,Good overall,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Sep 10, 2022"
https://schema.org/,Review,Rating,3,Person,Former Employee - Process Engineer,Nice culture but slow career growth,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Sep 6, 2022"
https://schema.org/,Review,Rating,5,Person,Current Employee - Sales Associate/Cashier,Cool,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Sep 13, 2022"
https://schema.org/,Review,Rating,5,Person,Former Employee - Sales Associate/Cashier,Customer service,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Aug 21, 2022"
https://schema.org/,Review,Rating,5,Person,Former Employee - Information Technology Manager,Wonderful place to work,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Aug 15, 2022"
https://schema.org/,Review,Rating,4,Person,Current Employee - Facilities Engineer,Good company very corporate,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Jul 4, 2022"
https://schema.org/,Review,Rating,4,Person,Former Employee - Accounting Analyst,-,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Sep 16, 2022"
https://schema.org/,Review,Rating,3,Person,Former Employee - HRIS Data Associate,Good for fresh grads because they teach you a lot,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Jun 27, 2022"
https://schema.org/,Review,Rating,5,Person,Current Employee - Information Technology,Excellent Company,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Aug 20, 2022"
https://schema.org/,Review,Rating,4,Person,Current Employee - Senior Finance Analyst,Finance Analyst,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Aug 24, 2022"
https://schema.org/,Review,Rating,5,Person,Current Employee - Financial Analyst,Amazing Culture,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Sep 2, 2022"
https://schema.org/,Review,Rating,4,Person,Former Employee - Facility Engineer,Good company,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Aug 29, 2022"
https://schema.org/,Review,Rating,4,Person,Current Employee - Engineer,Stat q,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Sep 7, 2022"
https://schema.org/,Review,Rating,3,Person,Current Employee - Applications Engineer,Used to be great,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Aug 16, 2022"
https://schema.org/,Review,Rating,4,Person,Former Employee - Gas Attendant,Good,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Aug 31, 2022"
https://schema.org/,Review,Rating,4,Person,Current Employee - Project Engineer,Extremely valuable Experience in high value Major Capital Projects in the Oil and Gas Industry,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Jul 2, 2022"
https://schema.org/,Review,Rating,3,Person,Former Employee - Customer Service Representative (CSR),I worked at sullys chevron for a little under one year due to recommendation,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Jul 30, 2022"
https://schema.org/,Review,Rating,3,Person,Current Employee - Software Developer,Ok,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Aug 24, 2022"
https://schema.org/,Review,Rating,5,Person,Current Employee - Administrative Business Partner,Everyone Should Work Here,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Mar 28, 2022"
https://schema.org/,Review,Rating,4,Person,Current Employee - Senior Geologist,Good place to work. Limited career progression.,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Jul 29, 2022"
https://schema.org/,Review,Rating,5,Person,Current Employee - Analyst,Great place to work,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Aug 16, 2022"
https://schema.org/,Review,Rating,4,Person,Current Employee - Finance Intern,Good experience,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Aug 11, 2022"
https://schema.org/,Review,Rating,5,Person,Current Employee - Learning Specialist,Great company to work,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Jul 21, 2022"
https://schema.org/,Review,Rating,3,Person,Current Employee - Coordinator,Its golden handcuffs keeping people here,https://schema.org/,Organization,Chevron,http://www.chevron.com,"May 18, 2022"
https://schema.org/,Review,Rating,5,Person,Current Employee - Anonymous Employee,Good company,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Aug 18, 2022"
https://schema.org/,Review,Rating,5,Person,Current Employee - Anonymous Employee,Good company culture,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Aug 5, 2022"
https://schema.org/,Review,Rating,2,Person,Current Employee - Sales,Woke,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Aug 2, 2021"
https://schema.org/,Review,Rating,4,Person,Former Employee - Customer Service Representative,A fast-paced environment with supportive management,https://schema.org/,Organization,Chevron,http://www.chevron.com,"May 2, 2022"
https://schema.org/,Review,Rating,5,Person,Former Employee - Analyst,Good Company to work,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Aug 12, 2022"
https://schema.org/,Review,Rating,5,Person,Current Employee - Control Panel Technician,Great organisation,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Aug 18, 2022"
https://schema.org/,Review,Rating,4,Person,Former Employee - Anonymous Employee,Review from Former Employee,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Aug 17, 2022"
https://schema.org/,Review,Rating,4,Person,Former Employee - Business Analyst,Great job for someone who wants to stay in the same corporation.,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Jul 5, 2022"
https://schema.org/,Review,Rating,4,Person,Former Employee - Retail Sales Associate,Chevron,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Aug 9, 2022"
https://schema.org/,Review,Rating,2,Person,Current Employee - Manager,Toxic wirh Good Pay,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Mar 17, 2022"
https://schema.org/,Review,Rating,4,Person,Current Employee - Finance Analyst,Good but declining pay a problem,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Aug 3, 2022"
https://schema.org/,Review,Rating,4,Person,Former Employee - Cashier,Easy job,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Aug 11, 2022"
https://schema.org/,Review,Rating,5,Person,,fabulous,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Jun 1, 2022"
https://schema.org/,Review,Rating,5,Person,Current Employee - Anonymous Employee,good place,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Aug 12, 2022"
https://schema.org/,Review,Rating,4,Person,Current Employee - Financial Analyst,"Good, stable company",https://schema.org/,Organization,Chevron,http://www.chevron.com,"Jul 25, 2022"
https://schema.org/,Review,Rating,4,Person,Former Employee - Manager,Great Company,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Jun 5, 2022"
https://schema.org/,Review,Rating,5,Person,Current Employee - Senior Analyst,Great culture,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Jul 22, 2022"
https://schema.org/,Review,Rating,1,Person,Current Employee - Cashier,No protection,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Sep 17, 2022"
https://schema.org/,Review,Rating,2,Person,Current Employee - Assistant Manager,Employees get shafted,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Jun 25, 2022"
https://schema.org/,Review,Rating,5,Person,Former Employee - Operator,Very satisfied with job,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Jul 20, 2022"
https://schema.org/,Review,Rating,4,Person,Current Employee - Reservoir Engineer,NA,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Aug 10, 2022"
https://schema.org/,Review,Rating,5,Person,Former Employee - Facilities Engineer,Horizon Facilities Engineer,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Jun 27, 2022"
https://schema.org/,Review,Rating,3,Person,Current Employee - Sales Support Specialist,Good,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Aug 12, 2022"
https://schema.org/,Review,Rating,5,Person,Former Employee - Fleet Manager,The best employer,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Jun 10, 2022"
https://schema.org/,Review,Rating,5,Person,Current Employee - Anonymous Employee,Great employer,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Jul 26, 2022"
https://schema.org/,Review,Rating,5,Person,Current Employee - HES Specialist,Great company,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Aug 1, 2022"
https://schema.org/,Review,Rating,5,Person,Current Employee - Analyst,Great company,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Aug 2, 2022"
https://schema.org/,Review,Rating,5,Person,Current Employee - Completions Engineer,Efficient,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Jul 26, 2022"
https://schema.org/,Review,Rating,4,Person,Former Employee - Workover Supervisor,"Great place to work, bad boss",https://schema.org/,Organization,Chevron,http://www.chevron.com,"Jul 24, 2022"
https://schema.org/,Review,Rating,5,Person,Current Employee - Team Leader,Great place to work,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Jul 18, 2022"
https://schema.org/,Review,Rating,4,Person,Former Employee - Senior Compensation Analyst,Good Company,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Jul 29, 2022"
https://schema.org/,Review,Rating,5,Person,Current Employee - IT Analyst,Great place to work,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Jul 27, 2022"
https://schema.org/,Review,Rating,5,Person,Current Employee - Machine Learning Engineer,Good place to work,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Jul 21, 2022"
https://schema.org/,Review,Rating,5,Person,Former Employee - Gas Station Team Member,Chevron,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Jul 20, 2022"
https://schema.org/,Review,Rating,4,Person,Former Employee - Anonymous Employee,Great place to work,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Jun 2, 2022"
https://schema.org/,Review,Rating,4,Person,Former Employee - Personal Driver,As a Personal Driver i'm just sending him to his office and and back home..,https://schema.org/,Organization,Chevron,http://www.chevron.com,"May 20, 2022"
https://schema.org/,Review,Rating,1,Person,Current Employee - Anonymous Employee,"Repetitive work, Governance, Risk and Compliance work makes is so boring and unmotivating.",https://schema.org/,Organization,Chevron,http://www.chevron.com,"Mar 24, 2022"
https://schema.org/,Review,Rating,2,Person,Current Employee - Design Engineer,"Work-Life Balance Minimal, Low Pay in High Cost of Living Area",https://schema.org/,Organization,Chevron,http://www.chevron.com,"Oct 26, 2021"
https://schema.org/,Review,Rating,5,Person,Current Employee - Information Security Analyst,Work life balance,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Jul 18, 2022"
https://schema.org/,Review,Rating,3,Person,Current Employee - Data Scientist,CVX makes money in spite of itself,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Jul 16, 2022"
https://schema.org/,Review,Rating,4,Person,Current Employee - Anonymous Employee,Feels like family,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Jun 20, 2022"
https://schema.org/,Review,Rating,4,Person,Former Employee -  Drill Site Operations Manager,Operations Management,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Jul 12, 2022"
https://schema.org/,Review,Rating,5,Person,Former Employee - Software Engineer,Great company,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Jul 26, 2022"
https://schema.org/,Review,Rating,4,Person,Former Employee - DCS Console Operation,Chevron Pasadena,https://schema.org/,Organization,Chevron,http://www.chevron.com,"May 30, 2022"
https://schema.org/,Review,Rating,5,Person,Former Employee - Enterprise Architect,The best company I worked in more than 20 years of experience,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Jun 26, 2022"
https://schema.org/,Review,Rating,4,Person,Current Employee - Production Operator,Eh,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Jul 26, 2022"
https://schema.org/,Review,Rating,4,Person,Current Employee - Senior Scientist,Good company,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Jul 27, 2022"
https://schema.org/,Review,Rating,4,Person,Former Employee - Compliance Analyst,Excellent company but,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Mar 24, 2022"
https://schema.org/,Review,Rating,5,Person,Former Employee - Drill Site Manager,DSR Review,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Jul 20, 2022"
https://schema.org/,Review,Rating,3,Person,Current Employee - Demand Planning Analyst,a,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Aug 2, 2022"
https://schema.org/,Review,Rating,3,Person,Current Employee - DCS Operator,DCS Operator,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Jul 10, 2022"
https://schema.org/,Review,Rating,5,Person,Former Employee - VP Marketing,Best Working Environment,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Jul 21, 2022"
https://schema.org/,Review,Rating,4,Person,Former Employee - Drill Site Representative,good company,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Jan 6, 2022"
https://schema.org/,Review,Rating,4,Person,Former Employee - Cashier,Ok,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Jul 18, 2022"
https://schema.org/,Review,Rating,5,Person,Former Employee - Lead Wellsite Geologist,Chevron Corporation was a great company to work for,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Jun 26, 2022"
https://schema.org/,Review,Rating,5,Person,Current Employee - Sales Associate/Cashier,Chevron,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Jul 26, 2022"
https://schema.org/,Review,Rating,3,Person,Current Employee - Digital CoE,Just okay,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Jun 27, 2022"
https://schema.org/,Review,Rating,5,Person,Current Employee - Compliance Analyst,Compliance analyst,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Jul 18, 2022"
https://schema.org/,Review,Rating,5,Person,Former Employee - Anonymous Employee,Relaxed place to work at,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Jun 7, 2022"
https://schema.org/,Review,Rating,5,Person,"Current Employee - Customer Service, Cashier",👍,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Jul 20, 2022"
https://schema.org/,Review,Rating,4,Person,Former Employee - Shift Supervisor,Good Opportunity,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Jul 19, 2022"
https://schema.org/,Review,Rating,5,Person,Former Employee - Manager,Great company,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Jul 23, 2022"
https://schema.org/,Review,Rating,5,Person,Current Employee - Anonymous Employee,Mechanic engineer,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Jul 14, 2022"
https://schema.org/,Review,Rating,4,Person,Current Employee - Senior Mechanical Engineer,Review for Chevron,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Jul 10, 2022"
https://schema.org/,Review,Rating,4,Person,Former Employee - Supply Chain Manager,Good place to work,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Jul 15, 2022"
https://schema.org/,Review,Rating,5,Person,Current Employee - Anonymous Employee,Great Employee,https://schema.org/,Organization,Chevron,http://www.chevron.com,"Jul 14, 2022"
